,기사작성일,기사제목,주가변동
300,2021.01.27,카카오TV 누적조회수 2억뷰 돌파...웨이브·넷플릭스로 확장,0
301,2021.01.27,"카카오 인증서 발급, 출시 한 달 만에 550만 돌파",0
302,2021.01.27,마이데이터 '1기' 확정…결국 초대 못 받은 카카오페이(종합),0
303,2021.01.27,카카오 자산관리 서비스 중단 위기…네이버는 ‘기사회생’,0
304,2021.01.27,"카카오톡 지갑, 이용자 550만 명 돌파…QR체크인·자격증 추가",0
305,2021.01.27,"[TF초점] 네이버·카카오, '언택트 전략' 通했다…실적 전망 '장밋빛'",0
306,2021.01.27,"BBQ, 카카오톡 선물하기 4천원 할인",0
307,2021.01.27,삼성·네이버·카카오…증시 스타기업 0000에 꽂히다,0
308,2021.01.27,‘콘텐츠 공룡’ 카카오엔터테인먼트 3월 출범(종합),0
309,2021.01.27,"`마이데이터 심사 지연에 속타는 카카오페이, 자산관리 서비스 어쩌나",0
310,2021.01.27,[산업 막전막후] 자동배차는 손보다 빠르다…카카오T 콜 몰아주기 ‘논란’,0
311,2021.01.27,"네이버 기사회생, 카카오 중단 위기‥마이데이터 운명 갈렸다(종합)",0
312,2021.01.27,"[공식]김구라 ""대박집 아닌 그 옆집 탐사""…카카오M '맛집의 옆집' 론칭",0
313,2021.01.27,"`마이데이터 심사 지연에 속타는 카카오페이, 자산관리 서비스 어쩌나",0
314,2021.01.27,"화성시 도서관, 카카오톡 챗봇 서비스 개시",0
315,2021.01.27,"자녀에 경영권승계?…""그럴거면 카카오에 취업했어야""",0
316,2021.01.27,"SGC솔루션, 카카오메이커스서 '진공 세이브 사면결착캡' 공개",0
317,2021.01.27,"KTB證 ""카카오, 올해 상반기가 투자하기 가장 좋다""",0
318,2021.01.27,"카카오페이지 '경이로운 소문' 누적 조회수 1억4,000건 돌파",0
319,2021.01.27,[경제 완전정복] 카카오 김범수 의장 가족회사 실체는?,0
320,2021.01.27,"카카오게임즈, 엘리온 첫 신규 직업 슬레이어 플레이 영상 공개",0
321,2021.01.27,재벌식 승계 아니라는 '카카오',0
322,2021.01.27,"JT·애큐온저축은행, 카카오·토스와 손잡고 중금리대출 공략",0
323,2021.01.27,"네이버-카카오, 지난해 역대 최대 실적...이익공유제 타깃될라",0
324,2021.01.27,[특징주] '빅테크' 어닝 시즌 돌입한 월가...네이버·카카오 장 초반 강세,0
325,2021.01.27,"카카오페이지·카카오엠 합병, 카카오 자사주 ‘안정적’ 처분 기대",0
326,2021.01.27,국민 메신저 '카톡' 효과..카카오톡 지갑 이용자 한 달만에 550만명 돌파,0
327,2021.01.27,"카카오톡 지갑, 이용자 550만 명 돌파…QR체크인-자격증도 추가",0
328,2021.01.27,"[단독] '브람스를 좋아하세요' 조영민 PD, SBS→카카오M 이적",0
329,2021.01.27,"[이슈] 카카오게임즈, '엘리온' 신규 직업 '슬레이어' 플레이 영상 공개!",0
330,2021.01.27,[솔로이코노미] 반찬부터 카카오 이모티콘까지 '구독경제 알아보기',0
331,2021.01.27,"하카코리아 전자담배, 카카오 C/S채널 공식 오픈",0
332,2021.01.27,"K-웹툰 '포켓몬 고'를 뛰어넘다…네이버·카카오, 日 1월 매출 '신기록'",0
333,2021.01.27,[출발!마이데이터] '네이버·카카오 통장'도 곧 등장…금융업계 지각변동 예고,0
334,2021.01.27,"프리미엄 핫초코 브랜드 '스위스미스', 카카오TV 오리지널 '도시남녀의 사랑법' 제작지원",0
335,2021.01.27,"[특징주] 네이버·카카오, 'FAANG' 강세에 동반 상승",0
336,2021.01.27,[더벨][이사회 분석/카카오]오너 ESG위원장의 지배구조 감시 가능할까,0
337,2021.01.27,"증권·보험 영역 넓히는 카카오페이, 마이데이터 사업은?",0
338,2021.01.27,"네이버·카카오, 온택트 바람 타고 실적 신기록 행진",0
339,2021.01.27,매물로 나온 이베이코리아...카카오뱅크 지분 4%가 '매각 변수',0
340,2021.01.27,"네이버·카카오, ‘역대급’ 실적…다음 전략은 ‘구독경제’",0
341,2021.01.27,[솔직리뷰] 카카오톡 무제한 이용 '이모티콘 플러스' 장단점은?,0
342,2021.01.27,"[Invest]따로는 모호, 합치니 넷플릭스 대항마?…상장 전 콘텐츠 합치는 카카오",0
343,2021.01.27,케이팝투 브랜드 마케팅 커머스 카카오톡 로그인 개발 공개,0
344,2021.01.27,"카카오게임즈 모바일 RPG '그랜드체이스', 3주년 기념 신규 SS 영웅 '라피스' 공개",0
345,2021.01.27,"[더벨]'카카오뱅크' 지분 노리는 VC, 예스24에 러브콜 배경은",0
346,2021.01.27,"[취재뒷담화]권광석 우리은행장, 윤호영 카카오뱅크 대표에게 한수 배운 까닭은",0
347,2021.01.27,"카카오게임즈 '패스 오브 엑자일' PC방 사용시간 102% 상승, 엔씨 '아이온'도 상승세",0
348,2021.01.27,[1월 27일 워크넷 채용정보] 국립암센터·메가마트·카카오게임즈·NHN서비스·가비아,0
349,2021.01.27,[신제품] 동원홈푸드 '오비맥주 '파리바게뜨 '오리온 '카카오프렌즈 '초록마을,0
350,2021.01.28,카카오·마카롱 등 ‘브랜드 택시’ 3만대...1년 전보다 18배 늘어,0
351,2021.01.28,카카오톡 멀티프로필 사용방법…'최대 3개 부캐' 설정 가능,0
352,2021.01.28,"카카오페이, 결국 자산관리 일부 서비스 중단 공지…심사는 언제?",0
353,2021.01.28,"카카오게임즈, 3월 신작 ‘앨리스클로젯’ 사전예약",0
354,2021.01.28,"충남소방, “카카오톡으로 119구급 상담 받아요”",0
355,2021.01.28,"재벌 싫다던 카카오, 너마저?…뉴스레터 ‘휘클리(h­_weekly)’ 2호",0
356,2021.01.28,"신한금융투자, ""카카오톡에서 해외주식 선물하세요""",0
357,2021.01.28,"KT 구현모號, ‘한국판 넷플릭스’ 설립해 네이버·카카오 대항",0
358,2021.01.28,네이버 기사회생… 카카오는 자산관리 중단 위기,0
359,2021.01.28,"카카오프렌즈 골프, 프렌즈 비비드 장갑 출시",0
360,2021.01.28,"카카오M '찐경규' 이경규, 맥심 커버모델 발탁→생애 첫 수중촬영",0
361,2021.01.28,"빅히트-카카오M, 양대 '엔터 공룡'의 승부수",0
362,2021.01.28,"카카오프렌즈 골프, 프렌즈 비비드 장갑 출시",0
363,2021.01.28,"충주시자원봉사센터, 카카오톡 채널 개설",0
364,2021.01.28,"[2021금융소비자대상]카카오뱅크, 만족도 4.3점..소비자 설문 1위",0
365,2021.01.28,"신한금융투자, ""카카오톡에서 해외주식 선물하세요""",0
366,2021.01.28,"하나금융·카카오 ‘마이데이터’ 탈락, 구제될까",0
367,2021.01.28,[더벨]카카오의 대기업 성장통,0
368,2021.01.28,"하나금융·카카오 ‘마이데이터’ 애매한 탈락, 구제될까?",0
369,2021.01.28,"'본허가 보류' 카카오페이, 내달 5일부터 마이데이터 서비스 중단",0
370,2021.01.28,네이버·카카오·KT·엔씨 “우리도 엔터 기업”…콘텐츠 키워 글로벌 시장 노린다,0
371,2021.01.28,토스·카카오페이증권 MTS '대전'...디지털 판도 변화 '미지수',0
372,2021.01.28,"젊어진 네이버 밴드, 이용자 줄어든 카카오스토리···희비 엇갈리는 토종 SNS 왜?",0
373,2021.01.28,"[더벨]카카오엔터, 계열사 독립경영 기조 이어갈까",0
374,2021.01.28,"29일부터 PASS, 카카오, PAYCO 등 민간 전자서명 사용 가능",0
375,2021.01.28,"""캬루 또 너야?"" 카카오게임즈 '프린세스 커넥트! Re:Dive' 신규 캐릭터 및 콘텐츠 업데이트",0
376,2021.01.28,'한라그룹' 카카오와 제주도 대규모 투자설은 사실무근(?),0
377,2021.01.28,자체 IP 역량 결집 카카오…콘텐츠 동맹 넓히는 네이버,0
378,2021.01.28,"아페리레, 신제품 '베리 프리티 포어 마스크' 진정팩 카카오 메이커스 단독 런칭",0
379,2021.01.28,네이버·토스 등 28개사 '마이데이터' 사업 허가...카카오페이는 보류,0
380,2021.01.28,‘공군인권나래센터’ 카카오톡 채널 개설,0
381,2021.01.28,"[유니버스 출시③] '쎈놈'들 한판승부... 엔씨 vs. 네이버 , 그리고 카카오",0
382,2021.01.28,카카오게임즈 신작 '엘리온' 논란...오류 반복되는데 환불 사실상 불가능,0
383,2021.01.28,"온누리아이코리아 점프업하이정, 카카오톡 플러스친구 통해 다양한 이벤트 진행",0
384,2021.01.28,"[오후 포털사이트 상위 검색 순위] 주가의 향방 함께가던 NAVER, 카카오 이젠 아니야 NAVER 독주 +4%",0
385,2021.01.28,"카카오TV 〈도시남녀의 사랑법〉 '냉정' 지창욱 VS '혼란' 김지원, 달라진 온도차…궁금증 증폭",0
386,2021.01.28,"[더벨]합병 앞둔 카카오페이지, 콘텐츠 자회사 지배력 강화",0
387,2021.01.28,"코스메틱 퍼퓸 브랜드 메르디센트, 카카오톡 선물하기 입점",0
388,2021.01.28,"[더벨][Company Watch]카카오게임즈, 넵튠 투자로 연간 50억대 평가익 기대",0
389,2021.01.28,"JHY치킨, 카카오 친구추가 이벤트 및 SNS체험단 통해 소비자 소통 강화",0
390,2021.01.28,[단독] 금융당국 안일한 대처에 카카오페이만 피해,0
391,2021.01.28,"네이버-카카오페이에 치인 카드사, 비장의 무기는?",0
392,2021.01.28,"[포스트 코로나 금융]⑧(끝)카카오뱅크 ""중·저신용 대출 확대""…케이뱅크 ""추가 증자""",0
393,2021.01.28,"하카코리아, 카카오채널 공식 오픈 통해 판로 확대",0
394,2021.01.28,"[오늘의 토막뉴스]국민은행 등 28개사 본인가 획득했는데...카카오페이, 마이데이터 사업 '적신호' 外",0
395,2021.01.28,"BBQ, 카카오톡 선물하기 4000원 할인 프로모션 실시",0
396,2021.01.28,"[더벨]IPO 앞둔 카카오뱅크, 오버행 이슈 불거지나",0
397,2021.01.28,"언택주에 웃은 국민연금, 1년새 네이버·카카오로 5.2조 벌었다",0
398,2021.01.28,"[증시 키워드] 셀트리온, '렉키로나주' 조건부 사용 허가 권고…카카오, 자산관리 서비스 중단에 놓여",0
399,2021.01.28,다음 달 코로나 의료진부터…1호 접종자는?,0
400,2021.02.03,‘카카오 vs 삼성전자’ 상반기 취준목표 1위는,0
401,2021.02.03,"카카오, 오는 4일 오전 11시 밀키트사 '프레스티지'와 라이브 커머스",0
402,2021.02.03,"스포티파이, 카카오M과 음원 계약 협의중…경쟁 본격화",0
403,2021.02.03,"카카오게임즈, '오딘' 신규 영상 공개",0
404,2021.02.03,‘1년만에 순이익 8배 급증’ 카카오뱅크 “중금리 대출로 승부수”,0
405,2021.02.03,"카카오게임즈 '엘리온', 신규 직업 '슬레이어' 업데이트",0
406,2021.02.03,"시몬스, 설 명절 ""카카오톡으로 선물하세요""",0
407,2021.02.03,"도봉구 ""어려운 이웃, 카카오톡으로 알려주세요""",0
408,2021.02.03,"안심식당, 이제 ‘카카오맵’으로 검색",0
409,2021.02.03,"미래에셋생명, 카카오톡으로 변액보험정보 볼 수 있는 서비스 내놔",0
410,2021.02.03,"미래에셋생명, 카카오톡으로 변액보험정보 볼 수 있는 서비스 내놔",0
411,2021.02.03,"[Style] 카카오, 인증•커머스 등 ‘생태계’ 구축 본격화",0
412,2021.02.03,"[빅데이터MSI]시장심리 톱5, 네이버·카카오·이마트·롯데칠성·롯데케미칼",0
413,2021.02.03,"네이버-카카오, 무주공산 국민인증서 `원픽` 경쟁",0
414,2021.02.03,"'카카오·따릉이' 올라탄 알톤스포츠, 6년만에 '흑전'",0
415,2021.02.03,"[법률플러스] 카카오톡 대화와 명예훼손죄, 모욕죄",0
416,2021.02.03,네이버·카카오에 `보험대리점` 허용,0
417,2021.02.03,"영등포구, 카카오톡 오픈채팅으로 청렴비리 신고",0
418,2021.02.03,"행장 임기 끝나는 우리·하나·카카오, 연임될까",0
419,2021.02.03,"[조간브리핑] 카카오뱅크, 중신용대출 금리 최대 0.6% 포인트 하향",0
420,2021.02.03,"카카오페이, 자산관리 서비스 중단 이어 정기점검으로 일시 이용 제한",0
421,2021.02.03,현대차 삼성SDI 시총 7위 경쟁 치열…네이버·카카오 가세,0
422,2021.02.03,"[규제가 낳은 역차별]""구글과 경쟁도 힘든데""…규제에 갇힌 네이버·카카오",0
423,2021.02.03,[더벨][CFO 워치/카카오엔터]기업가치 10조 IPO 누가 진두지휘할까,0
424,2021.02.03,"사나폰, ""키즈폰 카카오리틀프렌즈폰4 할인…SKT 갤럭시A21s 가격하락""",0
425,2021.02.03,"카카오게임즈, 오딘한국·엘리온 덕에 주가 반등할까",0
426,2021.02.03,구독 서비스 탑재한 카카오톡...비즈니스 플랫폼 변신 가속,0
427,2021.02.03,"K콘텐츠 글로벌 진군나팔...네이버·카카오, 같은 듯 다른 전략 눈길",0
428,2021.02.03,공격적 투자 네이버 주가 훨훨... 카카오 이씨에스 비트컴퓨터 더존비즈온도 주목,0
429,2021.02.03,"코나아이, 인기 카카오톡 이모티콘 캐릭터 디자인 적용한 코나카드 시리즈 5종 출시",0
430,2021.02.03,카카오페이·토스 “주식투자 쉽게”… 돈 모이는 증권으로 영역 급속확대,0
431,2021.02.03,"휴테크, 카카오프렌즈 라이언 마사지기 2총 출시 기념 특별 생방송 진행",0
432,2021.02.03,[어제의 특징주] 아마존 국내진출에 포인트모바일 '급등세'...카카오뱅크 IPO에 예스24 강세 外,0
433,2021.02.03,"하카코리아, 카카오 채널 오픈해 소비자 접점 넓혀",0
434,2021.02.03,‘총성없는 전쟁’ 시작된 ‘마이데이터’…무기 잃은 ‘카카오’,0
435,2021.02.03,"[SR유통] 카카오톡 선물하기 '설 기획전' 최고가 상품...""정관장 지삼 10지""",0
436,2021.02.03,1년에 딱 두번…김포~제주 8100원 항공권 나온다,0
437,2021.02.03,"""AI 인권침해도 예방해야""…챗봇 '이루다' 인권위 진정",0
438,2021.02.03,"하나카드, 소비 트렌드 맞춤형 ‘멀티 시리즈’ 3종 출시",0
439,2021.02.03,"레인보우로보틱스, 상장 첫 날 '따상'",0
440,2021.02.03,"[종합] 뷰티업계 1위 아모레퍼시픽, LG생건에 역전 허용",0
441,2021.02.03,"삼성화재, 다이렉트 채널 디지털 서비스 확대",0
442,2021.02.03,"취준생의 노심초사 ""채용 취소·연기된 적 있어""",0
443,2021.02.03,"한국투자증권, 비대면 주식거래 '뱅키스' 계좌 400만 돌파",0
444,2021.02.03,"""넷마블 글로벌에서 잘 나간다더니 진짜였네"" 국내 퍼블리셔 중 매출 1위로 우뚝",0
445,2021.02.03,"""차별화된 MTS로 2030 공략할 것""",0
446,2021.02.03,대한항공도 국제선 관광비행 시작…항공사 '생존경쟁' 치열,0
447,2021.02.03,"""영끌·빚투 언제까지…"" 신용대출 135조 역대 최고",0
448,2021.02.03,"성매매 장부 구해 ""돈 안 주면 가족에 뿌리겠다"" 협박한 일당",0
449,2021.02.03,"넷마블, 작년 세계 모바일 수익 8위 퍼블리셔…텐센트 5년째 1위",0
450,2021.02.16,"카카오 ""더 나은 세상을 위해 '혁신가'에 투자""",0
451,2021.02.16,"카카오 김범수·NC 김택진, 서울상의 부회장단 합류…“SK 최태원 제안”",0
452,2021.02.16,‘카카오가 또!’…사회혁신가에 월 200만씩 지원금 보탠다,0
453,2021.02.16,"카카오페이, 상반기 경력 공채…""세 자릿수 채용""",0
454,2021.02.16,"카카오쇼핑라이브, 17일부터 이틀간 인기 가전 이벤트",0
455,2021.02.16,"카카오페이, 경력공채로 세 자릿수대 채용",0
456,2021.02.16,쿠팡 나비효과…카카오 이마트 날개,0
